-5.987295,3.585315,0.498425,0.509602,0.574245,0.491825
-5.978296,3.590101,0.478603,0.506639,0.575250,0.473705
-5.969201,3.594710,0.458801,0.512297,0.572801,0.456964
-5.960036,3.599127,0.438843,0.526867,0.593464,0.438992
-5.950805,3.603351,0.419089,0.525270,0.604427,0.421982
-5.941552,3.607368,0.399756,0.529549,0.590146,0.399723
-5.932191,3.611219,0.380192,0.555663,0.596259,0.373087
-5.922703,3.614904,0.360266,0.557025,0.600625,0.355802
-5.913143,3.618399,0.340335,0.560591,0.597123,0.338485
-5.903516,3.621703,0.320405,0.574667,0.587690,0.322826
-5.893824,3.624815,0.300475,0.580172,0.581694,0.306284
-5.884074,3.627732,0.280552,0.592767,0.618811,0.279797
-5.874313,3.630444,0.260938,0.618378,0.631661,0.253328
-5.864575,3.632947,0.241818,0.615291,0.616365,0.237106
-5.854769,3.635270,0.223812,0.616082,0.613646,0.223590
-5.844948,3.637432,0.210089,0.632298,0.618871,0.207659
-5.835179,3.639466,0.201048,0.648809,0.625204,0.204673
-5.825356,3.641446,0.197648,0.663106,0.628354,0.202997
-5.815553,3.643409,0.197635,0.673903,0.633483,0.201885
-5.805747,3.645372,0.197635,0.690505,0.634540,0.201401
-5.786137,3.649299,0.197639,0.705003,0.646341,0.200874
-5.776334,3.651262,0.197656,0.715091,0.642276,0.200390
-5.766529,3.653226,0.197655,0.723938,0.643663,0.199485
-5.756724,3.655190,0.197655,0.730573,0.636968,0.200403
-5.737112,3.659117,0.197663,0.754344,0.653452,0.200037
-5.727306,3.661081,0.197666,0.767005,0.659450,0.199629
-5.717501,3.663045,0.197666,0.788716,0.667085,0.197737
-5.707696,3.665009,0.197666,0.794164,0.662417,0.198968
-5.697890,3.666973,0.197667,0.801891,0.660530,0.198126
-5.688085,3.668936,0.197668,0.813511,0.667118,0.197014
-5.678282,3.670900,0.197684,0.828993,0.682908,0.195735
-5.668478,3.672864,0.197690,0.840016,0.676822,0.195621
-5.658673,3.674828,0.197689,0.845725,0.675139,0.195345
-5.648867,3.676792,0.197688,0.855722,0.680193,0.194580
-5.639061,3.678756,0.197694,0.863904,0.682107,0.194261
-5.629255,3.680720,0.197700,0.873169,0.688041,0.194165
-5.619450,3.682684,0.197700,0.875540,0.678591,0.195498
-5.609645,3.684648,0.197700,0.880512,0.672432,0.196022
-5.599840,3.686612,0.197701,0.898939,0.687107,0.192948
-5.590035,3.688577,0.197701,0.907584,0.690907,0.192178
-5.580231,3.690540,0.197709,0.915338,0.676654,0.195103
-5.570427,3.692504,0.197724,0.901384,0.660803,0.204520
-5.550817,3.696433,0.197723,0.921180,0.668438,0.204127
-5.541011,3.698398,0.197725,0.947807,0.693075,0.200543
-5.531205,3.700362,0.197733,0.949563,0.693926,0.201036
-5.521400,3.702327,0.197734,0.959688,0.692352,0.201063
-5.511595,3.704291,0.197734,0.970009,0.694568,0.200585
-5.501790,3.706256,0.197734,0.975731,0.696662,0.200594
-5.491985,3.708220,0.197735,0.988866,0.708144,0.199357
-5.482180,3.710184,0.197738,1.000064,0.702597,0.200055
-5.472377,3.712148,0.197757,1.009887,0.705485,0.199793
-5.462572,3.714113,0.197757,1.018741,0.698299,0.199063
-5.452767,3.716078,0.197757,1.025576,0.699314,0.198776
-5.442962,3.718042,0.197757,1.042079,0.704384,0.197384
-5.423350,3.721972,0.197768,1.058661,0.717322,0.195874
-5.413545,3.723937,0.197768,1.069614,0.715595,0.196069
-5.403740,3.725902,0.197768,1.086507,0.715503,0.195005
-5.384130,3.729831,0.197770,1.119667,0.703198,0.196066
-5.374327,3.731796,0.197784,1.135561,0.712514,0.194606
-5.364523,3.733761,0.197792,1.150281,0.715170,0.194142
-5.354718,3.735726,0.197791,1.156357,0.712996,0.194296
-5.344913,3.737691,0.197790,1.162784,0.720513,0.193739
-5.335107,3.739656,0.197795,1.170132,0.727065,0.192760
-5.325301,3.741621,0.197802,1.184221,0.713206,0.193073
-5.315496,3.743586,0.197802,1.195920,0.708375,0.193790
-5.305691,3.745551,0.197802,1.210222,0.724928,0.191612
-5.295886,3.747516,0.197802,1.223060,0.719284,0.191867
-5.286082,3.749482,0.197803,1.238378,0.720103,0.191732
-5.276277,3.751446,0.197809,1.230979,0.726817,0.193930
-5.266475,3.753411,0.197826,1.228989,0.735772,0.201200
-5.256670,3.755377,0.197825,1.238175,0.747307,0.200113
-5.246865,3.757342,0.197825,1.246888,0.736228,0.201448
-5.237059,3.759307,0.197827,1.258971,0.746213,0.200649
-5.227253,3.761273,0.197834,1.269075,0.750675,0.199518
-5.217448,3.763239,0.197836,1.280288,0.753355,0.199107
-5.207643,3.765204,0.197836,1.285905,0.752060,0.199634
-5.197838,3.767169,0.197836,1.294593,0.750286,0.199899
-5.188033,3.769135,0.197837,1.314308,0.752741,0.198968
-5.178229,3.771100,0.197839,1.323029,0.757641,0.197732
-5.168427,3.773065,0.197858,1.330458,0.755017,0.197275
-5.158622,3.775031,0.197860,1.342934,0.745172,0.197211
-5.148817,3.776997,0.197859,1.365273,0.759317,0.195887
-5.139012,3.778962,0.197859,1.365917,0.773466,0.195764
-5.129206,3.780928,0.197865,1.380234,0.777706,0.194336
-5.119401,3.782894,0.197870,1.379100,0.779001,0.194907
-5.109596,3.784860,0.197870,1.384153,0.763339,0.197013
-5.099791,3.786826,0.197870,1.397376,0.757601,0.197368
-5.089986,3.788791,0.197871,1.400172,0.760893,0.198372
-5.080181,3.790757,0.197872,1.415098,0.764754,0.196241
-5.070378,3.792723,0.197883,1.420499,0.764736,0.196679
-5.060575,3.794688,0.197894,1.421195,0.772188,0.204041
-5.050770,3.796655,0.197893,1.428812,0.776546,0.203142
-5.040965,3.798621,0.197892,1.438770,0.780272,0.202590
-5.021354,3.802553,0.197904,1.455552,0.783235,0.201659
-5.011549,3.804519,0.197904,1.465965,0.785313,0.202163
-4.991939,3.808451,0.197904,1.495120,0.788213,0.201993
-4.982135,3.810417,0.197905,1.510960,0.788676,0.200727
-4.972330,3.812383,0.197910,1.527888,0.790285,0.198706
-4.962528,3.814349,0.197928,1.544758,0.793009,0.197261
-4.952723,3.816316,0.197927,1.557953,0.790030,0.197782
-4.942919,3.818282,0.197927,1.568485,0.789743,0.196860
-4.933114,3.820248,0.197928,1.582965,0.794423,0.195314
-4.923308,3.822215,0.197935,1.589603,0.806861,0.194894
-4.913503,3.824181,0.197938,1.599175,0.796164,0.195172
-4.893893,3.828114,0.197938,1.611141,0.794911,0.197868
-4.884089,3.830081,0.197939,1.617950,0.799679,0.198140
-4.874284,3.832047,0.197940,1.624634,0.806140,0.196821
-4.864482,3.834013,0.197958,1.634244,0.809546,0.195804
-4.854678,3.835980,0.197962,1.637368,0.810993,0.196352
-4.844873,3.837946,0.197961,1.650985,0.812775,0.198471
-4.835068,3.839913,0.197960,1.657554,0.819413,0.200885
-4.825263,3.841880,0.197966,1.665064,0.812940,0.201906
-4.815457,3.843847,0.197972,1.677778,0.812231,0.200285
-4.805653,3.845814,0.197972,1.681812,0.806661,0.200599
-4.795848,3.847781,0.197972,1.686496,0.814405,0.200387
-4.786043,3.849747,0.197973,1.701594,0.820211,0.200522
-4.776239,3.851714,0.197973,1.710269,0.824534,0.199884
-4.766435,3.853681,0.197982,1.723320,0.823735,0.198786
-4.756633,3.855647,0.197996,1.727410,0.822829,0.199646
-4.746828,3.857614,0.197995,1.739866,0.824253,0.198906
-4.737023,3.859581,0.197994,1.744927,0.824480,0.199166
-4.727218,3.861548,0.197998,1.753986,0.818133,0.199182
-4.717412,3.863516,0.198005,1.763576,0.828568,0.198376
-4.707608,3.865483,0.198006,1.772671,0.839208,0.198083
-4.697803,3.867450,0.198006,1.779881,0.844316,0.197623
-4.687998,3.869417,0.198006,1.782104,0.843173,0.198732
-4.678194,3.871384,0.198007,1.791789,0.842190,0.199429
-4.668390,3.873351,0.198010,1.797669,0.836327,0.200864
-4.658588,3.875318,0.198030,1.797794,0.835646,0.202505
-4.648783,3.877285,0.198029,1.808221,0.839684,0.204485
-4.638979,3.879253,0.198029,1.812786,0.835753,0.206144
-4.629174,3.881220,0.198029,1.819111,0.848955,0.205463
-4.619369,3.883188,0.198036,1.824325,0.840770,0.206455
-4.609564,3.885155,0.198040,1.853173,0.843999,0.205180
-4.599759,3.887123,0.198040,1.874443,0.857178,0.202238
-4.589954,3.889090,0.198040,1.884251,0.858238,0.202333
-4.580150,3.891057,0.198041,1.893150,0.856876,0.202427
-4.570346,3.893025,0.198042,1.901092,0.867927,0.202822
-4.560543,3.894992,0.198057,1.915783,0.873526,0.201346
-4.550740,3.896959,0.198064,1.934589,0.867172,0.200944
-4.540935,3.898927,0.198063,1.958417,0.875687,0.199183
-4.531131,3.900895,0.198062,1.978629,0.868282,0.197106
-4.521325,3.902863,0.198067,1.985736,0.871795,0.196187
-4.511520,3.904831,0.198074,1.990331,0.867964,0.196879
-4.501715,3.906798,0.198074,1.996420,0.880328,0.196096
-4.491911,3.908766,0.198074,1.999271,0.871272,0.197657
-4.482106,3.910734,0.198074,2.012544,0.869902,0.197900
-4.472302,3.912702,0.198075,2.018812,0.869307,0.198099
-4.462499,3.914669,0.198082,2.038185,0.876392,0.195839
-4.452696,3.916637,0.198098,2.050427,0.885332,0.195144
-4.442892,3.918605,0.198097,2.054071,0.882026,0.195565
-4.433087,3.920573,0.198096,2.066333,0.875414,0.196051
-4.423283,3.922541,0.198099,2.080184,0.883592,0.193835
-4.413477,3.924509,0.198107,2.102492,0.889781,0.192369
-4.403673,3.926477,0.198107,2.113576,0.905520,0.194030
-4.393868,3.928446,0.198108,2.112158,0.910441,0.197221
-4.384064,3.930414,0.198108,2.102854,0.911986,0.201175
-4.374259,3.932382,0.198109,2.110483,0.899876,0.201921
-4.364455,3.934350,0.198111,2.120332,0.901503,0.199969
-4.354654,3.936318,0.198130,2.133063,0.904024,0.199944
-4.344849,3.938286,0.198131,2.146844,0.895005,0.201082
-4.335045,3.940254,0.198131,2.160606,0.900040,0.199380
-4.325241,3.942223,0.198131,2.164290,0.912450,0.199706
-4.315435,3.944191,0.198137,2.167946,0.908794,0.200026
-4.305630,3.946160,0.198141,2.174955,0.901249,0.200543
-4.286022,3.950097,0.198142,2.191234,0.904357,0.199711
-4.276217,3.952065,0.198143,2.203120,0.902475,0.199106
-4.266413,3.954033,0.198144,2.218486,0.896090,0.198417
-4.246808,3.957970,0.198166,2.240205,0.885774,0.197598
-4.237003,3.959939,0.198165,2.255713,0.902724,0.197621
-4.227199,3.961907,0.198164,2.264330,0.898891,0.198318
-4.217394,3.963876,0.198169,2.278417,0.892997,0.198803
-4.197785,3.967814,0.198175,2.307820,0.906809,0.195453
-4.187980,3.969783,0.198176,2.323392,0.912242,0.194212
-4.178176,3.971752,0.198176,2.329618,0.926401,0.193754
-4.168372,3.973720,0.198177,2.341301,0.933467,0.192443
-4.158568,3.975689,0.198182,2.345459,0.933083,0.192380
-4.148767,3.977657,0.198200,2.336354,0.939549,0.201303
-4.138962,3.979626,0.198199,2.342173,0.938306,0.201819
-4.129158,3.981595,0.198198,2.351669,0.944237,0.200495
-4.119353,3.983564,0.198200,2.362902,0.951197,0.199743
-4.109548,3.985534,0.198208,2.373714,0.957509,0.199166
-4.089939,3.989472,0.198210,2.406099,0.950750,0.197322
-4.080135,3.991441,0.198210,2.417400,0.947822,0.196551
-4.070331,3.993410,0.198211,2.430055,0.939157,0.194915
-4.060527,3.995379,0.198213,2.435162,0.935622,0.195365
-4.050726,3.997348,0.198231,2.446513,0.938342,0.195976
-4.040922,3.999317,0.198233,2.458842,0.948487,0.195121
-4.031118,4.001287,0.198233,2.470681,0.957410,0.196848
-4.021313,4.003256,0.198232,2.482110,0.962854,0.196494
-4.011508,4.005226,0.198239,2.479461,0.948225,0.196921
-4.001704,4.007195,0.198243,2.492084,0.944647,0.196019
-3.991899,4.009165,0.198244,2.502383,0.948768,0.195217
-3.982095,4.011134,0.198244,2.509585,0.952222,0.195263
-3.972291,4.013103,0.198244,2.524031,0.953479,0.195107
-3.962487,4.015073,0.198245,2.534987,0.955024,0.196294
-3.952684,4.017042,0.198256,2.539797,0.975796,0.196578
-3.942882,4.019011,0.198268,2.544760,0.983055,0.198041
-3.933078,4.020981,0.198267,2.545491,0.969978,0.200244
-3.923274,4.022951,0.198266,2.553209,0.970236,0.200691
-3.913469,4.024921,0.198270,2.568210,0.973786,0.200065
-3.903664,4.026891,0.198277,2.577606,0.978769,0.200900
-3.893860,4.028860,0.198277,2.594094,0.980677,0.200289
-3.884056,4.030830,0.198278,2.604287,0.973914,0.200256
-3.874252,4.032800,0.198278,2.615790,0.985030,0.198435
-3.864448,4.034770,0.198279,2.623922,0.985713,0.197679
-3.854644,4.036739,0.198283,2.632285,0.990850,0.196601
-3.844843,4.038709,0.198302,2.630531,0.998246,0.197812
-3.835039,4.040679,0.198301,2.646404,0.987723,0.199760
-3.825235,4.042649,0.198300,2.659327,0.986028,0.198253
-3.815430,4.044619,0.198301,2.666603,0.986455,0.197853
-3.805625,4.046589,0.198309,2.673407,0.985626,0.197517
-3.795821,4.048559,0.198311,2.709524,1.004496,0.193573
-3.786017,4.050529,0.198312,2.727967,1.010549,0.191231
-3.776213,4.052500,0.198312,2.729058,1.004220,0.193213
-3.766409,4.054470,0.198313,2.735848,1.004106,0.192649
-3.756597,4.056432,0.195189,2.750921,1.012923,0.188770
-3.746994,4.058303,0.188838,2.743825,1.003157,0.186012
-3.737127,4.060141,0.179215,2.753718,1.014737,0.174938
-3.727197,4.061891,0.169292,2.784066,1.015285,0.161104
-3.717244,4.063542,0.159328,2.789213,1.023314,0.153798
-3.707274,4.065094,0.149366,2.801931,1.034257,0.143305
-3.697278,4.066549,0.139489,2.801827,1.039777,0.136272
-3.687263,4.067908,0.129658,2.805478,1.040717,0.125691
-3.677254,4.069163,0.119679,2.821710,1.012186,0.113462
-3.667234,4.070319,0.109737,2.834258,1.012692,0.105373
-3.657274,4.071369,0.100252,2.839713,1.011645,0.098392
-3.647305,4.072325,0.090780,2.862959,1.047839,0.082839
-3.637306,4.073188,0.081159,2.861400,1.040762,0.073414
-3.627247,4.073957,0.071203,2.867178,1.030974,0.064048
-3.617180,4.074626,0.061237,2.882291,1.031146,0.053436
-3.607107,4.075194,0.051272,2.894442,1.044986,0.044780
-3.597028,4.075662,0.041307,2.891486,1.026289,0.038179
-3.586946,4.076030,0.031342,2.906952,1.019583,0.023911
-3.576859,4.076297,0.021390,2.913606,0.998090,0.017270
-3.566783,4.076465,0.011571,2.928867,1.026173,0.006275
-3.556755,4.076542,0.004795,2.926787,1.017468,0.005182
-3.546744,4.076575,0.003067,2.930696,1.013757,0.003978
-3.536745,4.076606,0.003062,2.946302,1.023815,0.002330
-3.526745,4.076637,0.003062,2.956037,1.027585,0.001863
-3.516745,4.076667,0.003062,2.961547,1.026210,0.001941
-3.506745,4.076698,0.003062,2.979677,1.023366,0.000745
-3.496745,4.076728,0.003062,2.980473,1.023137,0.000498
-3.486745,4.076759,0.003063,2.995461,1.026408,-0.000277
-3.476745,4.076790,0.003063,3.006956,1.037776,-0.000911
-3.466748,4.076820,0.003099,3.031642,1.035420,-0.002190
-3.456750,4.076851,0.003110,3.046825,1.032011,-0.002311
-3.446749,4.076882,0.003111,3.060879,1.040556,-0.003110
-3.436749,4.076913,0.003111,3.076242,1.048972,-0.001228
-3.426749,4.076944,0.003111,3.081520,1.036643,-0.001284
-3.416749,4.076976,0.003111,3.089437,1.044310,-0.002805
-3.406750,4.077007,0.003111,3.092810,1.029703,-0.001075
-3.396750,4.077038,0.003111,3.105336,1.043873,-0.002385
-3.386750,4.077069,0.003111,3.112672,1.036823,-0.003078
-3.376750,4.077100,0.003112,3.119818,1.030353,-0.003125
-3.366750,4.077131,0.003126,3.123646,1.035371,0.000627
-3.356754,4.077163,0.003171,3.130247,1.032045,0.002586
-3.336754,4.077226,0.003179,3.144770,1.025507,0.005617
-3.326754,4.077258,0.003179,3.155411,1.031570,0.004582
-3.316754,4.077290,0.003179,3.167896,1.032258,0.004401
-3.306754,4.077321,0.003179,3.184248,1.033422,0.002440
-3.296754,4.077353,0.003179,3.197028,1.035449,0.002390
-3.286754,4.077385,0.003179,3.199925,1.038086,0.002892
-3.276754,4.077417,0.003180,3.204015,1.036776,0.002376
-3.266754,4.077449,0.003183,3.229759,1.032260,0.000872
-3.256759,4.077481,0.003265,3.241627,1.027579,0.000646
-3.246758,4.077513,0.003249,3.258018,1.032983,-0.000732
-3.236758,4.077545,0.003248,3.262774,1.041199,-0.001354
-3.226758,4.077578,0.003248,3.275422,1.051112,-0.001944
-3.216759,4.077610,0.003248,3.276739,1.035269,-0.001205
-3.206759,4.077643,0.003248,3.280165,1.028564,0.000688
-3.196759,4.077675,0.003248,3.282915,1.034411,0.001998
-3.186759,4.077708,0.003248,3.297409,1.038550,-0.000326
-3.176759,4.077740,0.003248,3.312969,1.038101,-0.002302
-3.166759,4.077773,0.003249,3.330628,1.038360,-0.003864
-3.156760,4.077805,0.003285,3.342089,1.026161,-0.004604
-3.146763,4.077838,0.003320,3.363283,1.020321,-0.006095
-3.136763,4.077871,0.003316,3.357628,1.040715,-0.005795
-3.126763,4.077904,0.003316,3.365934,1.049879,-0.004990
-3.116763,4.077938,0.003316,3.374618,1.050934,-0.005360
-3.106763,4.077971,0.003316,3.383749,1.048120,-0.003964
-3.086763,4.078037,0.003316,3.400613,1.059264,-0.005361
-3.076763,4.078070,0.003316,3.407680,1.060698,-0.005390
-3.066763,4.078103,0.003317,3.413113,1.056616,-0.004956
-3.046769,4.078170,0.003381,3.453824,1.032367,-0.006420
-3.036768,4.078204,0.003385,3.465244,1.032892,-0.008010
-3.026768,4.078238,0.003384,3.471555,1.029162,-0.007930
-3.016768,4.078271,0.003384,3.470921,1.041489,-0.006540
-3.006768,4.078305,0.003384,3.481837,1.042329,-0.006075
-2.996768,4.078339,0.003384,3.487663,1.039621,-0.005590
-2.986768,4.078373,0.003384,3.500302,1.045685,-0.005271
-2.976768,4.078407,0.003384,3.511427,1.058615,-0.005363
-2.966768,4.078440,0.003385,3.524282,1.067765,-0.007110
-2.956768,4.078474,0.003387,3.523529,1.064310,-0.003130
-2.946772,4.078508,0.003460,3.534971,1.054064,-0.003165
-2.936772,4.078543,0.003453,3.545928,1.054715,-0.003876
-2.926772,4.078577,0.003452,3.552844,1.056111,-0.004699
-2.916772,4.078612,0.003452,3.575527,1.046412,-0.005241
-2.906772,4.078646,0.003452,3.578576,1.053193,-0.004527
-2.896772,4.078681,0.003452,3.588099,1.046514,-0.005350
-2.886772,4.078715,0.003452,3.601066,1.046699,-0.005565
-2.876772,4.078750,0.003453,3.607011,1.050769,-0.004092
-2.866772,4.078784,0.003453,3.608253,1.062117,-0.001424
-2.856773,4.078819,0.003453,3.616586,1.042614,-0.003192
-2.846774,4.078853,0.003479,3.638178,1.024385,-0.004360
-2.836776,4.078888,0.003524,3.662820,0.999471,-0.006747
-2.826777,4.078924,0.003521,3.679264,1.001454,-0.008133
-2.816777,4.078959,0.003521,3.686775,1.001902,-0.008586
-2.806777,4.078994,0.003521,3.691193,1.000457,-0.009249
-2.796777,4.079029,0.003521,3.705026,1.005350,-0.007973
-2.786777,4.079064,0.003521,3.720216,1.008264,-0.009089
-2.776777,4.079099,0.003521,3.730396,1.014633,-0.008803
-2.766777,4.079135,0.003521,3.723888,1.035942,-0.002926
-2.756777,4.079170,0.003521,3.730550,1.037441,-0.003083
-2.746777,4.079205,0.003527,3.734304,1.041802,-0.001330
-2.726782,4.079276,0.003589,3.764933,1.020236,-0.007395
-2.706782,4.079348,0.003589,3.806772,1.001976,-0.011993
-2.696782,4.079384,0.003589,3.809791,1.007442,-0.009793
-2.686782,4.079420,0.003589,3.822977,1.011899,-0.008221
-2.676782,4.079456,0.003589,3.826155,1.026216,-0.005021
-2.666782,4.079492,0.003589,3.821547,1.046689,-0.000878
