19,-0.000000,0.000000,8.000000,0.004544,11730.000000,32.361334,-6.500000,3.000000,0.000000,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004565,11730.000000,28.966699,-6.499981,2.999995,-0.000011,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004573,11770.000000,29.449908,-6.499928,2.999970,0.000019,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004558,11750.000000,30.480598,-6.499896,2.999907,0.000045,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004543,11740.000000,30.769006,-6.499891,2.999887,0.000058,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004568,11660.000000,30.540887,-6.499904,2.999922,0.000058,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004492,11650.000000,30.298815,-6.499872,2.999965,0.000055,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004649,11700.000000,31.875495,-6.499846,2.999928,0.000047,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004597,11700.000000,30.087509,-6.499754,2.999975,0.000043,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004662,11700.000000,31.995469,-6.499703,2.999988,0.000080,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004584,11660.000000,30.278250,-6.499750,3.000105,0.000043,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004567,11610.000000,30.491645,-6.499665,3.000080,0.000038,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004607,11710.000000,30.299019,-6.499587,3.000038,0.000046,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004580,11760.000000,31.996193,-6.499467,3.000006,0.000067,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004494,11640.000000,31.086322,-6.499409,2.999961,0.000052,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004536,11700.000000,29.811654,-6.499312,2.999912,-0.000049,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004494,11730.000000,29.702428,-6.499193,2.999924,-0.000091,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004591,11660.000000,30.919756,-6.499063,2.999837,-0.000138,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004563,11750.000000,30.961946,-6.499124,2.999769,-0.000067,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004580,11620.000000,30.175896,-6.499068,2.999880,-0.000040,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004593,11650.000000,29.788014,-6.499056,2.999958,-0.000052,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004594,11540.000000,30.711691,-6.499045,2.999938,0.000010,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004568,11720.000000,30.249095,-6.498957,2.999953,0.000018,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004581,11770.000000,30.420560,-6.498855,2.999970,0.000033,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004586,11710.000000,30.179572,-6.498771,2.999924,0.000051,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004569,11790.000000,31.448747,-6.498708,2.999949,0.000067,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004573,11630.000000,29.512815,-6.498790,2.999936,0.000074,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004557,11610.000000,30.327132,-6.498747,2.999930,0.000068,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004640,11640.000000,30.696292,-6.498953,2.999903,0.000122,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004482,11680.000000,30.204249,-6.499080,2.999957,0.000167,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004645,11620.000000,30.399300,-6.498875,2.999860,0.000077,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004539,11770.000000,30.467020,-6.498741,2.999853,0.000105,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004637,11650.000000,31.057088,-6.498792,2.999883,0.000060,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004580,11600.000000,31.362773,-6.498765,2.999928,0.000085,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004600,11720.000000,30.065929,-6.498910,2.999877,0.000090,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004489,11700.000000,29.951288,-6.498761,2.999802,0.000119,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004577,11760.000000,31.082318,-6.498726,2.999774,0.000059,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004607,11680.000000,31.268777,-6.498681,2.999764,0.000072,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004637,11700.000000,29.555698,-6.498502,2.999778,0.000085,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004617,11660.000000,30.436771,-6.498434,2.999720,0.000170,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004581,11740.000000,27.001670,-6.498192,2.999791,0.000178,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004587,11660.000000,27.455767,-6.498246,2.999878,0.000139,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004566,11690.000000,31.962842,-6.498449,2.999887,0.000141,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004607,11620.000000,30.310413,-6.498393,2.999968,0.000090,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004652,11590.000000,30.534789,-6.498253,2.999932,0.000096,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004605,11690.000000,30.193759,-6.498243,3.000056,0.000072,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004574,11730.000000,30.486370,-6.498313,3.000106,0.000071,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004576,11740.000000,32.600283,-6.498310,3.000077,0.000079,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004573,11720.000000,30.587776,-6.498356,3.000088,0.000103,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004634,11710.000000,30.456982,-6.498472,3.000006,0.000100,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004578,11630.000000,29.437899,-6.498447,2.999973,0.000166,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004589,11730.000000,32.281010,-6.498423,3.000005,0.000154,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004588,11710.000000,31.187077,-6.498433,2.999950,0.000170,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004646,11640.000000,30.430337,-6.498400,2.999918,0.000166,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004589,11720.000000,29.579229,-6.498399,2.999928,0.000181,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004541,11690.000000,31.092829,-6.498458,2.999972,0.000165,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004565,11710.000000,30.029525,-6.498446,3.000007,0.000125,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004607,11740.000000,30.674882,-6.498301,3.000036,0.000115,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004472,11730.000000,29.612872,-6.498358,3.000093,0.000081,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004574,11760.000000,29.752041,-6.498240,3.000017,0.000002,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004603,11700.000000,31.864516,-6.498055,3.000065,-0.000012,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004608,11620.000000,31.536687,-6.498129,3.000052,0.000064,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004577,11710.000000,31.220788,-6.498202,2.999952,0.000142,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004596,11730.000000,30.245869,-6.498307,3.000082,0.000135,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004573,11740.000000,31.487349,-6.498542,3.000082,0.000144,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004572,11740.000000,29.233797,-6.498480,3.000112,0.000148,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004483,11690.000000,29.521141,-6.498358,3.000126,0.000149,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004599,11700.000000,29.917045,-6.498362,3.000106,0.000040,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004598,11750.000000,30.638444,-6.498497,3.000064,0.000054,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004560,11610.000000,30.467196,-6.498504,3.000004,0.000126,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004562,11670.000000,30.551389,-6.498461,2.999993,0.000114,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004570,11630.000000,32.434589,-6.498341,3.000041,0.000101,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004632,11680.000000,31.531635,-6.498337,3.000007,0.000109,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004563,11680.000000,31.760760,-6.498314,2.999980,0.000142,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004616,11770.000000,29.571686,-6.498362,2.999996,0.000130,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004587,11650.000000,31.234852,-6.498348,2.999988,0.000170,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004577,11680.000000,29.365535,-6.498280,2.999996,0.000179,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004533,11810.000000,31.186128,-6.498288,2.999922,0.000193,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004594,11770.000000,30.682279,-6.498343,2.999948,0.000180,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004625,11570.000000,30.231921,-6.498283,2.999780,0.000218,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004543,11730.000000,29.924078,-6.498296,2.999735,0.000278,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004593,11700.000000,30.800893,-6.498095,2.999722,0.000175,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004582,11740.000000,29.439347,-6.498092,2.999762,0.000128,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004500,11670.000000,29.646162,-6.497967,2.999833,0.000154,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004620,11620.000000,33.302108,-6.497939,2.999701,0.000127,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004624,11710.000000,29.690776,-6.498143,2.999758,0.000113,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004653,11670.000000,28.889832,-6.498047,2.999759,0.000120,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004605,11720.000000,29.481800,-6.498052,2.999679,0.000169,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004609,11660.000000,31.402841,-6.498098,2.999627,0.000166,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004609,11600.000000,31.288999,-6.498054,2.999532,0.000208,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004647,11670.000000,31.788706,-6.498030,2.999559,0.000253,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004586,11760.000000,30.583558,-6.498040,2.999640,0.000179,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
19,-0.000000,0.000000,8.000000,0.004577,11740.000000,30.624015,-6.498028,2.999645,0.000202,-6.500000,3.000000,0.000000,-6.500093,3.000000,0.000000
